author,text,likes,published_at,video_id,video_title,video_url
@dineshkesaria23,"Sir, jinka 10 L ka portfolio hai unke liye bhi koi PMS laiye... 50 wale 10 to 500 10L wale ayenge.. Think abt it.",0,2024-07-20 17:59:12+00:00,9wkqIGz1FxI,🚀 Exclusive Webinar Alert! 🚀,https://www.youtube.com/watch?v=9wkqIGz1FxI
@nk7086,Sir; waiting,0,2024-07-20 17:39:10+00:00,9wkqIGz1FxI,🚀 Exclusive Webinar Alert! 🚀,https://www.youtube.com/watch?v=9wkqIGz1FxI
@nagarajubandi3131,Thank you🙏 so much madam. Please discuss about best financial podcast also,3,2024-07-19 15:46:23+00:00,Mm0ni9oqcCE,5 Books Every Investor Should Read 📙🔖,https://www.youtube.com/watch?v=Mm0ni9oqcCE
@shubhammungekar8956,Why gulaq stopped the 30% discount code on smallcases? 😢,4,2024-07-19 11:31:10+00:00,Mm0ni9oqcCE,5 Books Every Investor Should Read 📙🔖,https://www.youtube.com/watch?v=Mm0ni9oqcCE
@abhishekdas4670,Can you make a video explaining the difference between nifty 200 momentum 30 and nifty 200 alpha 30,0,2024-07-21 06:26:25+00:00,Z1A7BKEZg8E,One Investor I Look Up to 📊🚀 #smallcase #quantfund,https://www.youtube.com/watch?v=Z1A7BKEZg8E
@neelnayan4656,But your smallcase dont follow any of Buffet's strategies!!!,1,2024-07-19 11:19:32+00:00,X3re1TmX1U8,Warren Buffett Investment Strategy 📊,https://www.youtube.com/watch?v=X3re1TmX1U8
@PCX-N3H,"Last month you said that you are restructuring GG6 portfolio and that it would include large number of stocks (approx 35-36). In the recent market fall of October, almost entire market has performed poorly and now you are again rebalancing the GG6 portfolio and reducing the number of stocks to 15! What is going on ??? We are only paying brokerage and earning nothing ! Seems you have no strategy and no direction ! Moreover, such frequent rebalances are hurting investors like hell ! Honestly speaking Estee and  GG6 are completely not worth it . Total waste of time for an investor.",0,2024-11-06 05:10:16+00:00,fdXQMQINmnE,Gulaq July AMA webinar,https://www.youtube.com/watch?v=fdXQMQINmnE
@PCX-N3H,Naam bade darshan chhote - that is GG6 in one line.,0,2024-08-12 16:12:51+00:00,fdXQMQINmnE,Gulaq July AMA webinar,https://www.youtube.com/watch?v=fdXQMQINmnE
@arunksharma90,"Anything above 18% CAGR should be great in any form of investment. I invested today in GG6 with same expectation, in past  i would say GG6 has been the best of all smallcases,  if it can give 25%-35%+ CAGR go forward also, that would be a dream come true for me. ! All the best Estee team, keep rocking!",0,2024-08-05 08:14:44+00:00,fdXQMQINmnE,Gulaq July AMA webinar,https://www.youtube.com/watch?v=fdXQMQINmnE
@kashyapgoswami4132,Gear 6 has Underperformed this entire month,0,2024-07-31 04:59:52+00:00,fdXQMQINmnE,Gulaq July AMA webinar,https://www.youtube.com/watch?v=fdXQMQINmnE
@SumitSingh-vk1ol,"Hi Gulaq team i am an investor in gulaq gear 6,Gulaq 6 does a rebalance every month this will attract higher STCG now, pls mamake a new small case to minimise these costs or if something can be done in current strategy to minimise expenses of taxes",0,2024-07-30 14:52:25+00:00,fdXQMQINmnE,Gulaq July AMA webinar,https://www.youtube.com/watch?v=fdXQMQINmnE
@ashutoshdongare5370,Since last many months you are catching stocks at high levels when they have already given a lot of runup then they fall sharply before next rebalance giving significant loss. Is there any stragety to avoid such losses ?,0,2024-07-17 12:35:18+00:00,fdXQMQINmnE,Gulaq July AMA webinar,https://www.youtube.com/watch?v=fdXQMQINmnE
@Harshil_Rakesh_Jai_Mata_Di,"I have exited from gulaq gear 6 because  monthly rebalance of all stocks and not for long term investor. 
Make one more gear 7 for long term investor  on need basis rebalancing with 1,2 stocks rebalance only.",0,2024-07-16 07:26:12+00:00,fdXQMQINmnE,Gulaq July AMA webinar,https://www.youtube.com/watch?v=fdXQMQINmnE
@DrAnil_Sharma,voice quality can be improved,1,2024-07-14 04:12:04+00:00,fdXQMQINmnE,Gulaq July AMA webinar,https://www.youtube.com/watch?v=fdXQMQINmnE
@jyotishpower1191,please arrange webinar in hindi language also so that more and more people can join and understand,0,2024-07-12 11:43:01+00:00,fdXQMQINmnE,Gulaq July AMA webinar,https://www.youtube.com/watch?v=fdXQMQINmnE
@ankoorseth6281,"Hello - As per my understanding when market is all time high , gulaq effort to cap min amt to 24 k is affecting there performance negatively",1,2024-07-09 09:00:32+00:00,L4oPxXmowC4,🌟July AMA Webinar❗ #smallcase #quantfund #gulaq #investing,https://www.youtube.com/watch?v=L4oPxXmowC4
@nk7086,I think PMS will be good for a long term Investment,0,2024-07-11 15:12:36+00:00,GW2QGi3m-9U,The Right Gulaq Portfolio For High Risk Takes #smallcase #quantfund #debtsecurities,https://www.youtube.com/watch?v=GW2QGi3m-9U
@PCX-N3H,Already giving excuses for poor performance,0,2024-09-02 17:39:51+00:00,WHh1lnfsOMg,Gulaq Gear 06 Expectations #smallcase #quantfund #equity,https://www.youtube.com/watch?v=WHh1lnfsOMg
@neelnayan4656,"But in Gg6, too much rebalancing attracts too much STCG. Sometimes you sell the entire portfolio. It seems it is not investing, only short term positional trading.",2,2024-07-05 12:10:32+00:00,WHh1lnfsOMg,Gulaq Gear 06 Expectations #smallcase #quantfund #equity,https://www.youtube.com/watch?v=WHh1lnfsOMg
@rhijudas7729,Their sold stocks give more ruturns than their buy recommendations.. They gave so much weightage in only one sector. Previously they were bullish in pharma and healthcare( gave negative returns)and now in FMCG.,1,2024-07-04 11:36:37+00:00,WHh1lnfsOMg,Gulaq Gear 06 Expectations #smallcase #quantfund #equity,https://www.youtube.com/watch?v=WHh1lnfsOMg
@ashutoshdongare5370,Cochin up 20% in 2 days after you sold,0,2024-07-04 08:56:13+00:00,WHh1lnfsOMg,Gulaq Gear 06 Expectations #smallcase #quantfund #equity,https://www.youtube.com/watch?v=WHh1lnfsOMg
@rajeshbhuin,"Time to exit from Gulaq. Look Cochin now, I also told some stock like Aurobindo, Zensar tech from previous rebalance. All sold stock are sky rocket.",2,2024-07-04 04:13:12+00:00,WHh1lnfsOMg,Gulaq Gear 06 Expectations #smallcase #quantfund #equity,https://www.youtube.com/watch?v=WHh1lnfsOMg
@RajeshBhuin-ju7ld,July Webinar kab hoga?,0,2024-07-03 10:13:37+00:00,WHh1lnfsOMg,Gulaq Gear 06 Expectations #smallcase #quantfund #equity,https://www.youtube.com/watch?v=WHh1lnfsOMg
@Pratima_Kesaria,"I can bet you , GG6 will give more than 33% in 2024.",1,2024-07-02 17:23:58+00:00,WHh1lnfsOMg,Gulaq Gear 06 Expectations #smallcase #quantfund #equity,https://www.youtube.com/watch?v=WHh1lnfsOMg
@gordhan04,then for new investor return may be negative--,2,2024-07-02 12:23:20+00:00,WHh1lnfsOMg,Gulaq Gear 06 Expectations #smallcase #quantfund #equity,https://www.youtube.com/watch?v=WHh1lnfsOMg
@ashutoshdongare5370,really ? Why not to invest in a Mutual Fund then ?,1,2024-07-02 10:55:15+00:00,WHh1lnfsOMg,Gulaq Gear 06 Expectations #smallcase #quantfund #equity,https://www.youtube.com/watch?v=WHh1lnfsOMg
@arunmanjunath09,How about subscription charges for PMS,0,2024-06-28 10:30:27+00:00,xOBfk6NUYo8,Estee PMS Quant Webinar,https://www.youtube.com/watch?v=xOBfk6NUYo8
@avinashmore2153,Great sir,0,2024-06-28 09:14:39+00:00,xOBfk6NUYo8,Estee PMS Quant Webinar,https://www.youtube.com/watch?v=xOBfk6NUYo8
@ravikhetre8840,Was it only for PMS people ?,0,2024-06-28 09:06:44+00:00,xOBfk6NUYo8,Estee PMS Quant Webinar,https://www.youtube.com/watch?v=xOBfk6NUYo8
@prayasanand,But you said in one of the reel that you haven't Invested in FDs and all your money and your family's money is in Equity.. Why?,0,2024-06-25 11:37:26+00:00,HCUL7H5sHNw,2 Key Ingredients of a Model Portfolio 🍰💼 #quantfund #smallcase,https://www.youtube.com/watch?v=HCUL7H5sHNw
@kunalbhattacharya6457,Bellow parformar,0,2024-06-25 06:16:22+00:00,9_uRc3yX54g,Understanding Smallcase Returns!,https://www.youtube.com/watch?v=9_uRc3yX54g
@sachinkhamkar6424,Why is my investment value lower than the Money put in? Where is the difference amount invested?,1,2024-06-24 06:50:08+00:00,9_uRc3yX54g,Understanding Smallcase Returns!,https://www.youtube.com/watch?v=9_uRc3yX54g
@sudershanml,6 mahine pahle subscribe Kiya tha gulaq gear 6. Return Mila 6%. Very bad experience.,0,2024-06-16 19:08:36+00:00,uJECFUqRFOA,Do High Margins Lead to High Valuations❓,https://www.youtube.com/watch?v=uJECFUqRFOA
@yashasvi24,"Sir 

Rebalances bahut karte ho aap

Kharcha bad jata hai return kha jata hai 

Phir stcg ki maar

Kuch dekho sir",0,2024-07-19 17:10:20+00:00,jBCX_yragsE,Gulaq June AMA webinar,https://www.youtube.com/watch?v=jBCX_yragsE
@arunmanjunath09,"Hi Sir, what is the better time to apply Rebalance",0,2024-06-24 08:48:22+00:00,jBCX_yragsE,Gulaq June AMA webinar,https://www.youtube.com/watch?v=jBCX_yragsE
@jyotishpower1191,better if you use hindi language also your viewers will be increase,0,2024-06-08 14:29:07+00:00,jBCX_yragsE,Gulaq June AMA webinar,https://www.youtube.com/watch?v=jBCX_yragsE
@ashutoshdongare5370,GG6 is constantly making some silly investments since last few months and underperfroming heavily. Besides constant monthly churn inviting for brokerage charges and does not really create any long term investments...I am losing faith.. moving out !!!,0,2024-06-07 09:47:08+00:00,jBCX_yragsE,Gulaq June AMA webinar,https://www.youtube.com/watch?v=jBCX_yragsE
@mayankchourey435,Rebalancing time day and lat 15 minit best time always,0,2024-06-04 18:51:02+00:00,jBCX_yragsE,Gulaq June AMA webinar,https://www.youtube.com/watch?v=jBCX_yragsE
@it093012,Is there any plan to introduce a new product that fills the gap between gear 6 and pms and can cater to the need of a portfolio of 25-50L.,1,2024-06-04 13:56:09+00:00,jBCX_yragsE,Gulaq June AMA webinar,https://www.youtube.com/watch?v=jBCX_yragsE
@SukeshTuluve,Discipline,1,2024-05-24 09:39:40+00:00,HAkYoC6PEiE,Discipline Vs. Luck. Which one do you need more to be Successful in the market?,https://www.youtube.com/watch?v=HAkYoC6PEiE
@anujkumar-le6hb,Hindi me contant milega kya,1,2024-05-22 08:17:56+00:00,49sYyi-rl3U,What are MLDs?,https://www.youtube.com/watch?v=49sYyi-rl3U
@kishannavale,"Thank you Simran and Vivek for taking up my question on ""Why should I diversify"". 2008 crisis was a very good example, I will definietly look into that and learn, and will start diversifying more across asset classes. Cheers.",1,2024-05-21 07:20:23+00:00,OwROBVPxLH8,Financial Planning for people in 20s,https://www.youtube.com/watch?v=OwROBVPxLH8
@jyotishpower1191,if your bradcast in hindi you will get more audiance,0,2024-05-18 12:16:40+00:00,OwROBVPxLH8,Financial Planning for people in 20s,https://www.youtube.com/watch?v=OwROBVPxLH8
@sumeetmasule6872,Good and interesting to listen to Vivek's views.,1,2024-05-17 07:48:59+00:00,OwROBVPxLH8,Financial Planning for people in 20s,https://www.youtube.com/watch?v=OwROBVPxLH8
@dineshkesaria23,My daughter is doing internship and she is investing 15000 monthly in Equity.,2,2024-05-16 17:36:29+00:00,OwROBVPxLH8,Financial Planning for people in 20s,https://www.youtube.com/watch?v=OwROBVPxLH8
@sumantgudihal5430,Thank you!,0,2024-05-16 13:58:49+00:00,OwROBVPxLH8,Financial Planning for people in 20s,https://www.youtube.com/watch?v=OwROBVPxLH8
@ann266,Informative,2,2024-05-15 12:04:33+00:00,cRPRcauZMr8,What is EBITDA &amp; Why is it Important?,https://www.youtube.com/watch?v=cRPRcauZMr8
@nmoharir,But 36 stocks in gear 6 ! . Isn’t that just too many ?,0,2024-10-29 11:53:35+00:00,XpwSueLTRI4,How Many Stocks Do You Need In Your Portfolio To Generate Alpha? #financialfreedom #quantfund,https://www.youtube.com/watch?v=XpwSueLTRI4
@g1sati2,Last 8 months profits wiped in one month.,1,2024-10-22 13:58:07+00:00,XpwSueLTRI4,How Many Stocks Do You Need In Your Portfolio To Generate Alpha? #financialfreedom #quantfund,https://www.youtube.com/watch?v=XpwSueLTRI4
@kunalbhattacharya6457,Very much pour performance,0,2024-10-21 15:41:02+00:00,XpwSueLTRI4,How Many Stocks Do You Need In Your Portfolio To Generate Alpha? #financialfreedom #quantfund,https://www.youtube.com/watch?v=XpwSueLTRI4
@Ranjeetkumarsahni-to3md,Aà😊😊😊😊😊r,0,2024-07-27 15:33:34+00:00,wALJa28DALA,Gulaq AMA Webinar,https://www.youtube.com/watch?v=wALJa28DALA
@GurmeetSingh-rx3uz,"Sir ,sabhi stocks mai waitage equal rkha kro.Is month app k sab sey jiada waitage wale stocks itne gire k pure gear 6 ke returns ko hila kar rakh dia",0,2024-05-30 15:12:20+00:00,wALJa28DALA,Gulaq AMA Webinar,https://www.youtube.com/watch?v=wALJa28DALA
@sagarjadhav299,Please do webinar in hindi,0,2024-05-16 12:17:30+00:00,wALJa28DALA,Gulaq AMA Webinar,https://www.youtube.com/watch?v=wALJa28DALA
@sanjaykale6235,Simran is green behind the ears..better bring esha,0,2024-05-12 03:26:15+00:00,wALJa28DALA,Gulaq AMA Webinar,https://www.youtube.com/watch?v=wALJa28DALA
@misterdutta,Sir can you advise how to invest in Gulaq? Should I do lumpsum Or SIP?,0,2024-05-12 02:36:32+00:00,wALJa28DALA,Gulaq AMA Webinar,https://www.youtube.com/watch?v=wALJa28DALA
@sanjaykale6235,Esha kaha hai...has she left,0,2024-05-11 14:22:31+00:00,wALJa28DALA,Gulaq AMA Webinar,https://www.youtube.com/watch?v=wALJa28DALA
@soumenmallick4093,"Explain hindi, pura concept clr nahi ho raha hai English mai.",0,2024-05-09 06:24:25+00:00,wALJa28DALA,Gulaq AMA Webinar,https://www.youtube.com/watch?v=wALJa28DALA
@payelmajhi7073,Kindly speak hindi,0,2024-05-09 04:45:02+00:00,wALJa28DALA,Gulaq AMA Webinar,https://www.youtube.com/watch?v=wALJa28DALA
@jyotishpower1191,"it is better if you keep hindi language of webinar otherwise it is useful for few people only, choice is yours",2,2024-05-09 04:33:24+00:00,wALJa28DALA,Gulaq AMA Webinar,https://www.youtube.com/watch?v=wALJa28DALA
@sreekanthsl,"Very clearly explained about Returns, thank you Vivek ji🙏",2,2024-05-08 18:51:53+00:00,wALJa28DALA,Gulaq AMA Webinar,https://www.youtube.com/watch?v=wALJa28DALA
@bhanuprakashveluru5009,"1.I am not getting emails from Gulaq for rebalancing updates
2.Can we do rebalancing after election results(OR any thing you feel better to us)",0,2024-05-08 16:00:38+00:00,wALJa28DALA,Gulaq AMA Webinar,https://www.youtube.com/watch?v=wALJa28DALA
@ashishsahu4025,Too long presentation. GG6 investor.,1,2024-05-08 15:41:16+00:00,wALJa28DALA,Gulaq AMA Webinar,https://www.youtube.com/watch?v=wALJa28DALA
@mohendraborah1452,Great Insights,1,2024-05-08 14:43:27+00:00,wALJa28DALA,Gulaq AMA Webinar,https://www.youtube.com/watch?v=wALJa28DALA
@anoopbhakoo5353,How to claim Discount code say FMT33 from subscription of Gulaq Gear 6 ??,0,2024-05-01 15:07:29+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@ManishBhatla,"Not good, we are in April 2024 and data at 12:51 is from Nov30 2023",0,2024-04-29 13:33:27+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@rajnishsharma2084,Plz Hindi,0,2024-04-06 14:02:01+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@Harshil_Rakesh_Jai_Mata_Di,"I have unsubscribed gg6 due to its monthly rebalance strategy and need subscription of need basis rebalancing. Gg6 buy stock in rebalance and sell them in nxt rebalance and book loss. All parameters faied. If it is long term, there is no need of monthly rebalance.",0,2024-04-06 06:50:41+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@AmitKumar-wl5nq,"hw to get info about pms ,,plz hw can i contact directly",0,2024-04-06 05:00:21+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@ashishsahu4025,"Hello, I'm gg6 subscriber.

Few feedback: i used MI smallcase also from Alok jain in past, i follow Basant Maheshwari also. 

Gulak team please make small and to the point videos. 1 hour long video with same repetitive content is not useful. You can check your peer videos also they make short video to adress the issue.",0,2024-04-06 04:42:36+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@StockMarketWithDrRahul,"Invested from a long time, asked this question multiple times but never hear back from you. You support also don't respond on phone call. My real return is in 1 years is 13% but on smallcase its showing 50%. Its misleading!",0,2024-04-06 03:18:19+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@supriyomondal8829,Kya baat kar rahe ho ? SmallCase allowing broker change? Impossible.,0,2024-04-05 20:54:07+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@tusharkatariya1600,Please arrange webinar also in hindi.,1,2024-04-05 18:08:22+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@dineshkesaria23,Gulaq Gear 6. We expect around 25% CAGR from you. I know GG6 is capable of doing that. We hv full faith on you.,4,2024-04-05 17:55:54+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@pranabbanerjee9023,"Slide you show is hazy, not readable.",0,2024-04-05 17:46:54+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@JesifAhmed,I want to unsubscribe your smallcase gulaq 6.. disappointed as a long time client,1,2024-04-05 17:40:40+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@djdk9991,"Why don't u show some of the statistics of the strategy since inception at the end of each month/Rebalance.  I request u to include it in your presentation if possible.

Like..
Total No. of Trades
Win/loss %
Sum of Gains
Sum of Losses
Max Loss / Max Gain / Avg. Gain.. 
Risk Reward Ratio
Winning / Loosing Streak
And other stats also",5,2024-04-05 17:32:47+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@MiddleClas1,"In presentation your showing 6 month returns 25 % how come ?? 

I subscribed gulaq in Oct 2023 & current return is 5% only 

Then is your gulaq different than mine ????",4,2024-04-05 17:20:49+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@MiddleClas1,"I want to unsubscribe gulaq 
Return my fees",0,2024-04-05 17:19:05+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@MiddleClas1,"Ye bhangaar hai 

Yea yea 😂😂😂 Karke loss kardo sabka",0,2024-04-05 17:18:26+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@praghav914,Hindi me bhi hona chahiye hame to kuchh samajh hi nahi aaya,4,2024-04-05 14:20:40+00:00,dsT4Om8EN08,Gulaq AMA Webinar,https://www.youtube.com/watch?v=dsT4Om8EN08
@SukeshTuluve,"If frequent rebalancing means, on STCG tax will be flat 15% so yearly XIRR will be affected",0,2024-04-12 12:05:34+00:00,gHFT15UXlS4,Gulaq AMA Webinar,https://www.youtube.com/watch?v=gHFT15UXlS4
@MadMan-hn1jt,https://youtube.com/shorts/4ZAnh9O1MfM?si=ut5zVq2w5z0IieKx,0,2024-03-30 17:07:19+00:00,gHFT15UXlS4,Gulaq AMA Webinar,https://www.youtube.com/watch?v=gHFT15UXlS4
@dipanshuprasad8996,"Best way to get more returns is to focus on primary source of income. Gulaq is already beating underlying baseline by a huge margin, don't have any complains. 

It is obvious that no portfolio can keep beating baseline index daily, weekly, monthly.

:)",1,2024-03-25 08:22:51+00:00,gHFT15UXlS4,Gulaq AMA Webinar,https://www.youtube.com/watch?v=gHFT15UXlS4
@u8036,Rebalance + invest more should be implemented... Very helpful,2,2024-03-24 07:35:15+00:00,gHFT15UXlS4,Gulaq AMA Webinar,https://www.youtube.com/watch?v=gHFT15UXlS4
@debchak27,what is the update on tax loss harvesting? are you doing that in the upcoming truncated week ?,0,2024-03-23 09:21:47+00:00,gHFT15UXlS4,Gulaq AMA Webinar,https://www.youtube.com/watch?v=gHFT15UXlS4
@smdr1000,Why people are not watching your videos,0,2024-03-22 14:26:09+00:00,gHFT15UXlS4,Gulaq AMA Webinar,https://www.youtube.com/watch?v=gHFT15UXlS4
@DrAkashraj,"Add a human filter to your methodology otherwise what's happening is that you guys are accumulating the froth that SEBI was talking about, bad stocks at inflated prices hence your downfall protection is pathetic.",2,2024-03-21 04:38:19+00:00,gHFT15UXlS4,Gulaq AMA Webinar,https://www.youtube.com/watch?v=gHFT15UXlS4
@mobinjsr1934,15 days me rebalance kro...month k 1st day me hi koi stock 15% gir jata hai fr ek months tk usko kyu rakhna,1,2024-03-20 15:12:07+00:00,gHFT15UXlS4,Gulaq AMA Webinar,https://www.youtube.com/watch?v=gHFT15UXlS4
@mobinjsr1934,15 days rebalancing is best,3,2024-03-20 15:10:58+00:00,gHFT15UXlS4,Gulaq AMA Webinar,https://www.youtube.com/watch?v=gHFT15UXlS4
@MiddleClas1,"Ye sab feku hai 

Mera gulaq gear 6 negative return de raha hai 
I have invested since Oct 2023",2,2024-03-20 14:49:41+00:00,gHFT15UXlS4,Gulaq AMA Webinar,https://www.youtube.com/watch?v=gHFT15UXlS4
@ashishsahu4025,I have a belief in your process and algorithms. Don't worry those who understand market and sector cycles will not panic.,7,2024-03-20 14:49:38+00:00,gHFT15UXlS4,Gulaq AMA Webinar,https://www.youtube.com/watch?v=gHFT15UXlS4
@babyworld2616,These algorithms are also  prepared by humans. So saying that there is no human intervention doesn't make complete sense,1,2024-03-19 15:12:04+00:00,2Q6tdY46Y-I,Why Quant methods are better when the Volatility is high?,https://www.youtube.com/watch?v=2Q6tdY46Y-I
@JISANAli-mz2oo,Try to generate positive returns 🫡,0,2024-03-19 14:12:26+00:00,2Q6tdY46Y-I,Why Quant methods are better when the Volatility is high?,https://www.youtube.com/watch?v=2Q6tdY46Y-I
@parmeshchopra,But even Quant methods haven't been able to outsmart the downfall in markets in the current Gulaq Gear 6 Smallcase,3,2024-03-19 14:03:13+00:00,2Q6tdY46Y-I,Why Quant methods are better when the Volatility is high?,https://www.youtube.com/watch?v=2Q6tdY46Y-I
@supriyomondal8829,Nice to see these new shorts,1,2024-03-19 12:27:13+00:00,2Q6tdY46Y-I,Why Quant methods are better when the Volatility is high?,https://www.youtube.com/watch?v=2Q6tdY46Y-I
@PrafulShah-zw6ym,I had already raised the rebalancing query in Google form,0,2024-06-04 13:18:52+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@PrafulShah-zw6ym,"It's shocking that I am getting some other rebalancing 
I was under impression that all your subscribers getting same rebalancing calls",0,2024-06-04 13:17:44+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@PrafulShah-zw6ym,"We are NOT getting proper rebalacing
I have NOT received buy call for Vedanta in any rebalance from January
.Why I have not rec'd Vedanta??",0,2024-06-04 13:15:09+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@PrafulShah-zw6ym,We are NOT getting proper rebalacing,0,2024-06-04 13:11:08+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@PrafulShah-zw6ym,We are NOT getting proper rebalacing,0,2024-06-04 13:10:14+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@PrafulShah-zw6ym,We are NOT getting proper rebalacing,0,2024-06-04 13:09:31+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@PrafulShah-zw6ym,"We are getting proper rebalancing..
There are more scrips getting bought or sold",0,2024-06-04 13:08:25+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@abiarora157,"I was going to invest with a good sum but thanks to all the comments, will stay away from this portfolio",0,2024-05-05 16:45:21+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@steviemckinney7145,*Promo sm* 😠,0,2024-04-29 15:54:48+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@MadMan-hn1jt,Stocks sold in feb in loss now purchasing again at high cost .... Ye konsa research hai yaar,0,2024-03-30 17:08:51+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@akashghorpade93,Better to go with MFs with much lesser risk than small cases. Small case is a scam.,0,2024-03-19 13:26:09+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@akhileshbiradar3548,Can you please make the rebalance for the month of April on 31st march so that we can do some tax harvesting ?,0,2024-03-19 08:13:50+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@DrAkashraj,"Whatever your methodology says, please add a human filter to it before rebalance, there's no excuse to blunders that you are picking.",0,2024-03-14 20:26:32+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@onemoreclick9298,"BREAKING NEWS:
Gulaq ne baja di Investor ka Dholaq.",0,2024-03-13 12:00:27+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@mdkalamuddin9876,"Negetive returns from 1st January 2024 to 12th march
Though benchmark gave good returns in this period 
Very disappointed 😢",2,2024-03-12 04:29:39+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@bmtrehan5495,How many stocks are held at any point of time in Gulaq 6?,0,2024-03-11 14:14:08+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@sbhagat2607,This month's rebalancing is horrible,1,2024-03-08 21:12:09+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@financexyz,हिंदी का भी एक छोटा सेशन रख सकते है,0,2024-03-07 16:47:41+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@rajsaraw,Very bad returns in this smallcase,0,2024-03-07 14:31:54+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@supriyomondal8829,"Hi i am willing to know how long a Stock stays in the portfolio? 
average maximum and minimum all these three factors mainly just to have some idea.",0,2024-03-07 11:52:23+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@StockMarketWithDrRahul,Eesha Can You Address it?? - 6 months return is only 11% while smallcase is showing 29%. its misleading,6,2024-03-07 08:36:18+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@blessonjacob8985,"Started Sept '23 = total returns 10% , current returns = 3.50%",4,2024-03-07 06:27:45+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
@vinuvp10001,As a paid customer I not at all satisfied with the performance from this smallcase. If even now I am thinking it’s better performance I can achive from my own analysis. I will never renew my subscription.,4,2024-03-07 05:42:24+00:00,OZWCovyAtO4,Gulaq March AMA Webinar,https://www.youtube.com/watch?v=OZWCovyAtO4
